player_id,player,role,age,bat_hand,bowl_type,is_spinner,is_pacer,is_overseas,injury_risk,is_pp_bowler,is_death_bowler,is_pp_batter,is_death_hitter
1049,Lungi Rabada,AR,24,R,PACE,0,1,0,0.464,0,1,1,1
1050,Abrar Rizwan,BAT,37,R,,0,0,0,0.606,0,0,1,0
1051,Dilshan de Silva,BOWL,27,L,PACE,0,1,0,0.529,1,1,0,0
1052,Darren Athanaze,BAT,21,R,,0,0,1,0.432,0,0,1,1
1053,Brydon Carse,BAT,38,R,,0,0,1,0.632,0,0,0,0
1054,Liam Broad,BAT,37,R,,0,0,0,0.619,0,0,1,1
1055,Jofra Roy,BAT,19,L,,0,0,0,0.257,0,0,1,1
1056,Rehan Rashid,BOWL,36,L,PACE,0,1,0,0.472,0,0,0,0
1057,Sanju Varma,AR,37,R,PACE,0,1,0,0.683,0,0,0,0
1058,Adil Sibley,BAT,35,L,,0,0,0,0.438,0,0,1,0
1059,Sean Conway,BOWL,23,R,SPIN,1,0,0,0.401,0,0,0,0
1060,Michael Young,BOWL,31,L,PACE,0,1,0,0.489,1,0,0,0
1061,Keshav Rabada,WK,29,L,,0,0,0,0.486,0,0,0,0
1062,Usman Nawaz,BOWL,31,R,PACE,0,1,0,0.5,0,0,0,0
1063,Suranga Lakmal,BAT,30,R,,0,0,0,0.471,0,0,0,0
1064,Roston Powell,BOWL,31,R,PACE,0,1,0,0.648,1,1,0,0
1065,Jack Woakes,BAT,28,R,,0,0,0,0.35,0,0,0,0
1066,Harry Curran,WK,32,L,,0,0,0,0.507,0,0,0,0
1067,Jonny Lawrence,BOWL,29,R,SPIN,1,0,0,0.476,1,1,0,0
1068,Tom Overton,BOWL,18,R,PACE,0,1,0,0.273,0,0,0,0
1069,Ruturaj Gaikwad,BAT,18,L,,0,0,1,0.372,0,0,1,0
1070,Mark Bairstow,BOWL,38,R,PACE,0,1,1,0.54,0,0,0,0
1071,Glenn Richardson,AR,37,R,PACE,0,1,0,0.579,1,0,0,0
1072,Henry Nicholls,BOWL,30,R,SPIN,1,0,1,0.51,1,1,0,0
1073,Tony Miller,BOWL,21,R,PACE,0,1,0,0.554,1,1,0,0
1074,Fakhar Khan,AR,34,R,PACE,0,1,0,0.666,1,1,0,0
1075,Wanindu Mathews,AR,21,R,PACE,0,1,0,0.208,0,0,0,1
1076,Alzarri Joseph,BAT,25,R,,0,0,0,0.548,0,0,0,1
1077,Stuart Curran,BOWL,24,R,PACE,0,1,0,0.428,0,0,0,0
1078,Craig Carse,BOWL,18,R,SPIN,1,0,1,0.095,0,0,0,0
1079,Mark Roy,BOWL,34,R,PACE,0,1,0,0.646,1,1,0,0
1080,Tom Broad,BAT,28,R,,0,0,0,0.366,0,0,0,0
1081,Ishan Siraj,BAT,24,R,,0,0,0,0.398,0,0,1,1
1082,Moeen Root,AR,28,R,PACE,0,1,0,0.513,1,0,1,1
1083,Mitchell Cummins,AR,18,L,PACE,0,1,0,0.248,0,0,0,0
1084,Colin Ferguson,AR,27,R,SPIN,1,0,0,0.375,1,1,1,1
1085,Lizaad Elgar,WK,28,R,,0,0,0,0.482,0,0,1,0
1086,Saim Nawaz,BOWL,25,L,PACE,0,1,1,0.457,1,0,0,0
1087,Maheesh Chameera,AR,35,R,SPIN,1,0,0,0.558,0,0,0,0
1088,Odean Carty,AR,23,R,PACE,0,1,0,0.498,0,0,0,0
1089,James Bairstow,BOWL,20,R,PACE,0,1,1,0.135,0,0,0,0
1090,Brydon Rashid,BOWL,29,R,SPIN,1,0,0,0.412,0,0,0,0
1091,Brydon Stokes,BAT,36,R,,0,0,0,0.573,0,0,0,0
1092,Jack Broad,BOWL,25,L,PACE,0,1,0,0.578,1,0,0,0
1093,Virat Sharma,BAT,18,L,,0,0,0,0.089,0,0,0,0
1094,Ollie Broad,BAT,38,R,,0,0,0,0.466,0,0,0,0
1095,Josh Labuschagne,BOWL,27,R,PACE,0,1,0,0.542,1,1,0,0
1096,Ben Wagner,BOWL,21,R,PACE,0,1,0,0.267,0,0,0,0
1097,Lungi de Zorzi,BAT,30,R,,0,0,0,0.319,0,0,1,0
1098,Usman Khan,AR,24,R,SPIN,1,0,0,0.273,0,0,0,0
1099,Thisara Gunathilaka,AR,37,R,PACE,0,1,0,0.659,1,0,0,0
1100,Kevin Powell,BAT,24,L,,0,0,0,0.284,0,0,0,0
1101,Brydon Pope,BAT,29,R,,0,0,0,0.34,0,0,0,0
1102,Ollie Rashid,BAT,29,R,,0,0,0,0.541,0,0,0,0
1103,Joe Wood,AR,23,R,SPIN,1,0,0,0.28,0,0,0,0
1104,James Overton,AR,28,R,PACE,0,1,1,0.57,1,0,0,0
1105,KL Tiwary,BAT,20,L,,0,0,0,0.359,0,0,1,1
1106,Ollie Carse,AR,31,R,PACE,0,1,0,0.501,1,1,0,0
1107,Alex Head,BAT,33,R,,0,0,0,0.551,0,0,1,1
1108,Martin Kuggeleijn,BOWL,37,L,SPIN,1,0,0,0.658,1,1,0,0
1109,Rassie Parnell,WK,24,L,,0,0,0,0.247,0,0,0,0
1110,Abrar Afridi,BAT,23,R,,0,0,1,0.18,0,0,1,1
1111,Dasun Asalanka,BAT,29,R,,0,0,0,0.356,0,0,1,0
1112,Fabian Chase,BOWL,32,L,PACE,0,1,0,0.598,0,1,0,0
1113,Chris Pope,BOWL,38,L,PACE,0,1,0,0.818,0,0,0,0
1114,Jason Woakes,AR,18,R,PACE,0,1,1,0.498,1,1,0,0
1115,James Buttler,WK,23,L,,0,0,0,0.387,0,0,1,0
1116,Chris Crawley,BAT,23,R,,0,0,0,0.269,0,0,0,0
1117,Rohit Yadav,BAT,23,R,,0,0,0,0.234,0,0,1,1
1118,Stuart Ahmed,AR,27,L,SPIN,1,0,1,0.402,0,0,0,0
1119,Matthew Conway,BAT,36,R,,0,0,0,0.731,0,0,1,1
1120,Devon Williamson,AR,18,R,SPIN,1,0,1,0.067,0,0,0,0
1121,Reeza Markram,BOWL,35,L,PACE,0,1,1,0.655,0,0,0,0
1122,Naseem Iftikhar,BAT,30,L,,0,0,0,0.426,0,0,0,0
1123,Wanindu Rajapaksa,AR,30,L,SPIN,1,0,1,0.537,0,0,0,0
1124,Obed Thomas,BAT,32,R,,0,0,0,0.399,0,0,0,0
1125,Chris Stokes,BOWL,20,L,PACE,0,1,0,0.308,0,0,0,0
1126,Liam Curran,BOWL,33,R,SPIN,1,0,0,0.328,0,0,0,0
1127,Ben Salt,BOWL,23,R,SPIN,1,0,1,0.107,0,0,0,0
1128,Zak Bairstow,BOWL,28,R,PACE,0,1,0,0.833,1,1,0,0
1129,Prithvi Kohli,BOWL,32,L,SPIN,1,0,0,0.563,1,1,0,0
1130,Sam Overton,WK,30,L,,0,0,0,0.633,0,0,1,1
1131,Tim Boland,WK,24,L,,0,0,0,0.475,0,0,0,0
1132,Matt O'Rourke,BOWL,26,R,PACE,0,1,1,0.314,0,0,0,0
1133,Gerald du Plessis,BAT,28,R,,0,0,0,0.388,0,0,0,0
1134,Sarfaraz Hassan,BOWL,18,R,SPIN,1,0,0,0.02,0,0,0,0
1135,Asitha Lakmal,WK,33,R,,0,0,1,0.531,0,0,0,0
1136,Shimron Hope,BAT,20,R,,0,0,1,0.02,0,0,0,0
1137,Sam Potts,BOWL,27,R,PACE,0,1,0,0.295,0,0,0,0
1138,Jonny Buttler,BOWL,31,L,SPIN,1,0,0,0.471,1,1,0,0
1139,Jamie Sibley,BAT,19,R,,0,0,0,0.214,0,0,0,0
1140,Tom Sibley,BOWL,38,L,PACE,0,1,0,0.721,1,1,0,0
1141,Sanju Gaikwad,BAT,25,R,,0,0,0,0.221,0,0,0,0
1142,Rehan Stokes,AR,18,R,PACE,0,1,0,0.262,0,0,0,0
1143,Aaron Maxwell,AR,31,R,SPIN,1,0,1,0.564,0,0,0,0
1144,Trent Chapman,AR,29,R,PACE,0,1,0,0.534,0,0,0,0
1145,Kagiso de Zorzi,BOWL,31,R,SPIN,1,0,1,0.482,1,1,0,0
1146,Haris Rizwan,BAT,33,R,,0,0,1,0.481,0,0,1,0
1147,Charith Perera,BOWL,27,R,PACE,0,1,0,0.331,0,0,0,0
1148,Fabian Gayle,AR,35,R,SPIN,1,0,0,0.557,0,0,0,0
1149,Jofra Curran,BOWL,25,R,PACE,0,1,0,0.348,1,1,0,0
1150,Craig Lawrence,AR,29,R,SPIN,1,0,1,0.519,0,0,0,0
1151,Dom Potts,BAT,21,R,,0,0,0,0.286,0,0,0,0
1152,Ben Curran,AR,31,R,PACE,0,1,0,0.635,0,0,0,0
1153,Deepak Bishnoi,BAT,23,R,,0,0,0,0.368,0,0,0,0
1154,Sam Carse,BAT,32,R,,0,0,0,0.442,0,0,1,0
1155,Lance Inglis,BOWL,34,R,PACE,0,1,0,0.617,1,1,0,0
1156,Neil Taylor,BAT,36,R,,0,0,0,0.473,0,0,1,1
1157,Ryan Bavuma,BAT,37,L,,0,0,0,0.709,0,0,0,0
1158,Usama Ahmed,BAT,20,R,,0,0,0,0.263,0,0,1,0
1159,Dasun Chameera,BOWL,20,R,PACE,0,1,1,0.197,0,0,0,0
1160,Kieran Holder,AR,37,R,SPIN,1,0,1,0.626,0,0,0,0
1161,Stuart Salt,BAT,25,R,,0,0,1,0.403,0,0,0,0
1162,Jofra Wood,BOWL,18,R,SPIN,1,0,0,0.118,0,0,0,0
1163,Jack Bairstow,AR,24,L,SPIN,1,0,0,0.28,1,0,1,0
1164,Jack Rashid,BAT,35,R,,0,0,0,0.526,0,0,0,0
1165,Jasprit Rahul,BAT,25,R,,0,0,0,0.457,0,0,1,1
1166,Craig Root,AR,19,R,PACE,0,1,0,0.273,0,0,0,0
1167,Mitchell Zampa,AR,33,R,PACE,0,1,1,0.561,0,0,0,0
1168,Finn Wagner,BOWL,22,R,SPIN,1,0,0,0.208,1,0,0,0
1169,David Elgar,AR,25,R,PACE,0,1,0,0.521,1,1,0,0
1170,Sarfaraz Saleem,BAT,18,R,,0,0,1,0.213,0,0,0,0
1171,Kasun Karunaratne,BOWL,30,L,SPIN,1,0,0,0.351,0,0,0,0
1172,Jason Gayle,BOWL,27,R,SPIN,1,0,0,0.416,0,0,0,0
1173,Harry Lawrence,BAT,36,L,,0,0,1,0.475,0,0,0,0
1174,Jofra Woakes,BOWL,25,R,PACE,0,1,0,0.366,0,1,0,0
1175,Tom Root,BOWL,22,L,SPIN,1,0,0,0.322,0,0,0,0
1176,Jack Ahmed,BOWL,21,R,SPIN,1,0,0,0.184,1,0,0,0
1177,Suryakumar Chahal,BOWL,22,R,PACE,0,1,1,0.346,1,1,0,0
1178,Ollie Potts,BAT,27,L,,0,0,0,0.212,0,0,0,0
1179,Tim Carey,BAT,19,R,,0,0,0,0.221,0,0,0,0
1180,Tim Sodhi,BAT,26,L,,0,0,0,0.463,0,0,0,0
1181,Aiden Philander,BOWL,35,L,SPIN,1,0,0,0.526,0,1,0,0
1182,Usama Shakeel,BAT,34,R,,0,0,1,0.507,0,0,1,0
1183,Chamika Perera,BAT,31,R,,0,0,0,0.561,0,0,0,0
1184,Kevin Walsh,BAT,36,R,,0,0,0,0.439,0,0,0,1
1185,Jonny Roy,BAT,34,L,,0,0,0,0.544,0,0,0,0
1186,Chris Root,AR,31,L,PACE,0,1,0,0.617,0,0,0,0
1187,Rehan Lawrence,BOWL,36,R,PACE,0,1,0,0.84,0,0,0,0
1188,Zak Rashid,WK,20,R,,0,0,0,0.109,0,0,0,0
1189,Prasidh Mukesh,BAT,35,R,,0,0,0,0.587,0,0,0,0
1190,Moeen Buttler,BOWL,24,R,PACE,0,1,0,0.501,1,1,0,0
1191,Marnus Khawaja,BOWL,33,R,PACE,0,1,1,0.668,0,0,0,0
1192,Blair Southee,BOWL,37,L,PACE,0,1,1,0.655,1,1,0,0
1193,Ryan Markram,AR,28,R,SPIN,1,0,0,0.651,1,0,0,0
1194,Agha Ayub,WK,19,L,,0,0,0,0.313,0,0,0,0
1195,Kasun Udana,AR,25,R,PACE,0,1,0,0.408,0,0,0,0
1196,Kemar Mayers,BAT,26,R,,0,0,0,0.412,0,0,1,1
1197,Jason Bethell,BAT,37,R,,0,0,0,0.635,0,0,0,0
1198,Matt Buttler,BOWL,37,L,PACE,0,1,1,0.651,1,1,0,0
1199,Adil Broad,BAT,29,R,,0,0,0,0.481,0,0,1,0
1200,James Pope,BOWL,37,R,PACE,0,1,0,0.785,1,1,0,0
1201,Virat Sundar,BOWL,27,R,SPIN,1,0,1,0.631,1,1,0,0
1202,Jonny Woakes,BOWL,26,L,PACE,0,1,0,0.544,1,0,0,0
1203,Usman Head,AR,35,R,PACE,0,1,0,0.685,0,1,0,0
1204,Mark Blundell,BOWL,32,R,SPIN,1,0,0,0.437,1,1,0,0
1205,Dean Miller,BAT,28,L,,0,0,0,0.491,0,0,1,0
1206,Asif Irfan,BAT,27,L,,0,0,1,0.209,0,0,0,0
1207,Wanindu Lakmal,BOWL,32,R,PACE,0,1,0,0.699,1,0,0,0
1208,Jason Holder,BOWL,33,R,SPIN,1,0,0,0.517,1,0,0,0
1209,Stuart Buttler,BAT,28,R,,0,0,0,0.251,0,0,1,1
1210,Moeen Curran,BOWL,18,R,SPIN,1,0,1,0.375,0,0,0,0
1211,Jos Anderson,BOWL,20,R,PACE,0,1,0,0.189,0,0,0,0
1212,James Curran,AR,21,R,PACE,0,1,0,0.39,1,1,1,0
1213,Washington Yadav,BOWL,27,R,SPIN,1,0,0,0.552,1,1,0,0
1214,Ben Lawrence,BOWL,30,R,SPIN,1,0,1,0.405,1,1,0,0
1215,Jake Zampa,BAT,34,R,,0,0,0,0.601,0,0,0,0
1216,Blair Tickner,BOWL,22,R,SPIN,1,0,0,0.269,1,1,0,0
1217,Temba Miller,BAT,34,R,,0,0,1,0.629,0,0,1,1
1218,Shaheen Shakeel,BOWL,31,R,PACE,0,1,0,0.719,1,1,0,0
1219,Dushmantha Perera,BOWL,19,L,PACE,0,1,0,0.22,0,0,0,0
1220,Obed Seales,BAT,25,R,,0,0,0,0.102,0,0,0,0
1221,Jos Overton,BAT,24,R,,0,0,0,0.388,0,0,0,0
1222,Matt Bethell,BAT,36,R,,0,0,0,0.592,0,0,0,0
1223,Brydon Overton,AR,37,R,PACE,0,1,0,0.767,0,0,0,0
1224,James Brook,BOWL,35,R,SPIN,1,0,0,0.512,1,0,0,0
1225,Ruturaj Bumrah,BAT,29,R,,0,0,0,0.278,0,0,0,0
1226,James Rashid,AR,28,L,PACE,0,1,0,0.558,1,1,1,0
1227,Matthew Head,BOWL,24,R,PACE,0,1,1,0.639,1,1,0,0
1228,Michael Tickner,BOWL,34,R,PACE,0,1,0,0.665,1,1,0,0
1229,Tony Markram,AR,19,R,SPIN,1,0,0,0.273,0,0,0,0
1230,Usama Khushdil,BAT,23,R,,0,0,0,0.137,0,0,0,0
1231,Niroshan Embuldeniya,BAT,20,L,,0,0,0,0.282,0,0,0,0
1232,Kieran Motie,BOWL,28,R,SPIN,1,0,0,0.372,0,0,0,0
1233,Chris Brook,BAT,24,L,,0,0,0,0.477,0,0,1,1
1234,Rehan Buttler,BOWL,22,L,PACE,0,1,0,0.209,0,0,0,0
1235,Stuart Woakes,BAT,25,R,,0,0,0,0.437,0,0,1,1
1236,Jofra Ali,BAT,36,R,,0,0,1,0.653,0,0,0,0
1237,Washington Gaikwad,BAT,29,R,,0,0,1,0.534,0,0,1,0
1238,Jos Brook,BOWL,35,L,PACE,0,1,1,0.486,1,1,0,0
1239,Peter Carey,BAT,37,R,,0,0,0,0.486,0,0,1,1
1240,Martin Phillips,BAT,36,R,,0,0,0,0.57,0,0,1,0
1241,Marco Amla,AR,25,L,SPIN,1,0,0,0.327,1,1,1,0
1242,Faheem Hassan,BAT,36,L,,0,0,1,0.567,0,0,0,0
1243,Charith Hasaranga,BAT,37,R,,0,0,1,0.622,0,0,1,0
1244,Shamarh Powell,BAT,38,R,,0,0,1,0.608,0,0,1,1
1245,Jason Ali,BAT,25,R,,0,0,0,0.162,0,0,0,0
1246,James Lawrence,BAT,22,R,,0,0,1,0.356,0,0,0,0
1247,Sam Stokes,BOWL,30,L,PACE,0,1,0,0.467,1,1,0,0
1248,Ollie Bairstow,BAT,37,R,,0,0,1,0.568,0,0,1,0
1249,Deepak Yadav,AR,36,R,SPIN,1,0,0,0.53,0,0,0,0
1250,Stuart Roy,AR,29,L,SPIN,1,0,0,0.484,0,1,1,1
1251,Marcus Short,BAT,21,R,,0,0,0,0.462,0,0,0,0
1252,Tom Sodhi,BAT,26,R,,0,0,1,0.284,0,0,0,0
1253,Faf Maharaj,BAT,32,R,,0,0,0,0.594,0,0,0,0
1254,Shaheen Shah,BOWL,29,R,PACE,0,1,0,0.616,1,1,0,0
1255,Dinesh Karunaratne,BAT,25,L,,0,0,0,0.345,0,0,0,0
1256,Rovman Pooran,AR,25,R,PACE,0,1,0,0.51,0,1,1,0
1257,Rehan Salt,BOWL,19,R,SPIN,1,0,1,0.32,1,0,0,0
1258,Mark Wood,AR,24,R,PACE,0,1,0,0.421,0,0,0,0
1259,Jack Potts,BOWL,32,L,PACE,0,1,0,0.733,1,1,0,0
1260,Joe Woakes,WK,23,R,,0,0,1,0.154,0,0,1,1
1261,Umesh Siraj,BAT,38,L,,0,0,0,0.568,0,0,0,0
1262,Zak Woakes,BOWL,19,L,SPIN,1,0,0,0.154,0,1,0,0
1263,Usman Wade,BAT,30,R,,0,0,0,0.389,0,0,0,0
1264,Kane Sears,WK,28,L,,0,0,0,0.303,0,0,0,0
1265,Ryan Elgar,BOWL,35,R,PACE,0,1,0,0.587,0,0,0,0
1266,Faheem Khan,AR,36,R,PACE,0,1,0,0.695,0,0,0,0
1267,Suranga Liyanage,BAT,29,R,,0,0,0,0.462,0,0,1,0
1268,Hayden Seales,WK,31,L,,0,0,0,0.493,0,0,1,0
1269,Craig Overton,BOWL,32,L,PACE,0,1,1,0.706,1,1,0,0
1270,Jonny Sibley,BOWL,28,L,PACE,0,1,1,0.544,1,1,0,0
1271,Jonny Bethell,WK,21,L,,0,0,0,0.156,0,0,0,0
1272,Moeen Woakes,BOWL,27,R,PACE,0,1,0,0.399,0,0,0,0
1273,Kuldeep Bishnoi,BOWL,23,L,SPIN,1,0,1,0.321,1,1,0,0
1274,Craig Potts,BOWL,27,L,SPIN,1,0,1,0.32,0,0,0,0
1275,Alex Abbott,BAT,30,R,,0,0,0,0.418,0,0,0,0
1276,Jacob Blundell,BAT,22,R,,0,0,0,0.457,0,0,0,0
1277,Quinton Steyn,BAT,23,R,,0,0,0,0.376,0,0,1,1
1278,Imam Shah,BAT,35,L,,0,0,0,0.474,0,0,0,0
1279,Suranga Chameera,AR,25,R,PACE,0,1,0,0.587,0,0,1,1
1280,Kavem Holder,BOWL,22,R,PACE,0,1,0,0.224,1,1,0,0
1281,Stuart Broad,BAT,32,R,,0,0,1,0.505,0,0,0,0
1282,Matt Ali,BOWL,33,R,SPIN,1,0,0,0.465,1,1,0,0
1283,Liam Overton,BOWL,35,R,SPIN,1,0,0,0.697,1,1,0,0
1284,Ben Rashid,BOWL,33,R,PACE,0,1,0,0.68,1,1,0,0
1285,KL Rahul,AR,38,L,SPIN,1,0,1,0.565,0,0,0,0
1286,Zak Roy,AR,30,R,SPIN,1,0,0,0.639,0,0,0,0
1287,David Warner,BOWL,24,L,PACE,0,1,0,0.398,1,1,0,0
1288,Blair Bracewell,BAT,36,R,,0,0,0,0.416,0,0,0,0
1289,Marco Miller,BOWL,23,L,PACE,0,1,0,0.517,1,0,0,0
1290,Haris Khan,BOWL,24,R,PACE,0,1,1,0.481,0,0,0,0
1291,Suranga Nissanka,BOWL,35,R,PACE,0,1,0,0.627,1,1,0,0
1292,Kyle Joseph,BOWL,36,R,SPIN,1,0,1,0.678,0,1,0,0
1293,Mark Pope,BOWL,25,R,PACE,0,1,0,0.484,1,1,0,0
1294,Ollie Roy,BAT,33,R,,0,0,0,0.476,0,0,1,1
1295,Tom Wood,BAT,37,L,,0,0,0,0.613,0,0,0,0
1296,Joe Ali,BAT,34,R,,0,0,0,0.559,0,0,0,0
1297,Rinku Patel,BAT,18,R,,0,0,0,0.242,0,0,0,0
1298,Sam Anderson,BAT,31,R,,0,0,0,0.579,0,0,1,0
1299,Steve Tye,BOWL,21,R,SPIN,1,0,0,0.086,0,0,0,0
1300,Michael Latham,BOWL,35,R,SPIN,1,0,0,0.472,0,0,0,0
1301,Lizaad Jansen,BAT,19,R,,0,0,1,0.284,0,0,0,0
1302,Naseem Khan,BOWL,38,R,PACE,0,1,0,0.631,0,0,0,0
1303,Dhananjaya Fernando,BOWL,21,L,PACE,0,1,0,0.223,0,0,0,0
1304,Odean Pollard,BAT,26,R,,0,0,1,0.403,0,0,1,1
1305,Jos Ahmed,AR,22,R,PACE,0,1,1,0.387,0,0,0,0
1306,Dom Ali,AR,35,R,SPIN,1,0,0,0.717,1,1,1,1
1307,Sam Bethell,BOWL,26,R,PACE,0,1,0,0.4,0,0,0,0
1308,Zak Potts,BOWL,33,R,PACE,0,1,0,0.764,0,0,0,0
1309,Tilak Chahal,BAT,19,L,,0,0,0,0.146,0,0,1,0
1310,Jamie Roy,WK,27,R,,0,0,0,0.479,0,0,0,1
1311,Andrew Maxwell,BOWL,37,R,PACE,0,1,0,0.592,1,0,0,0
1312,Adam Taylor,AR,37,L,PACE,0,1,0,0.76,0,0,0,0
1313,Wayne Mulder,BOWL,22,R,SPIN,1,0,0,0.423,0,0,0,0
1314,Yasir Abbasi,BAT,26,L,,0,0,1,0.53,0,0,0,0
1315,Lahiru Vandersay,BAT,26,R,,0,0,1,0.167,0,0,1,0
1316,Akeal Hosein,BOWL,29,R,PACE,0,1,1,0.547,1,0,0,0
1317,Ben Pope,BOWL,29,L,PACE,0,1,0,0.471,1,1,0,0
1318,Dom Brook,BAT,20,L,,0,0,0,0.342,0,0,1,1
1319,Jos Carse,BOWL,34,L,PACE,0,1,0,0.45,0,0,0,0
1320,Adil Pope,AR,22,R,PACE,0,1,0,0.367,0,0,0,0
1321,Umesh Bawa,BOWL,24,L,PACE,0,1,0,0.359,0,0,0,0
1322,Jason Bairstow,BOWL,35,R,SPIN,1,0,0,0.521,1,1,0,0
1323,Andrew Lyon,BAT,32,R,,0,0,0,0.463,0,0,1,1
1324,Ross Henry,AR,26,R,SPIN,1,0,0,0.407,1,1,0,0
1325,David Fortuin,BAT,37,R,,0,0,0,0.568,0,0,1,1
1326,Shaheen Abbasi,AR,26,R,PACE,0,1,0,0.504,0,0,0,0
1327,Chaturanga Rajapaksa,BAT,29,R,,0,0,0,0.666,0,0,0,0
1328,Jayden Holder,BOWL,23,L,PACE,0,1,0,0.507,1,1,0,0
1329,Moeen Roy,BAT,21,L,,0,0,1,0.197,0,0,0,0
1330,Moeen Wood,BAT,28,L,,0,0,0,0.373,0,0,1,1
1331,Brydon Wood,AR,29,R,PACE,0,1,0,0.491,0,0,0,0
1332,Sam Salt,BOWL,34,L,SPIN,1,0,1,0.694,1,1,0,0
1333,Prithvi Kishan,BOWL,26,R,SPIN,1,0,0,0.326,0,0,0,0
1334,Harry Rashid,WK,36,R,,0,0,0,0.588,0,0,0,0
1335,Andrew Smith,WK,30,L,,0,0,0,0.466,0,0,1,0
1336,Ish Mitchell,AR,19,R,PACE,0,1,0,0.466,0,1,1,0
1337,Rassie Jansen,BAT,33,R,,0,0,0,0.585,0,0,1,0
1338,Abrar Mir,BOWL,30,R,PACE,0,1,1,0.491,1,1,0,0
1339,Wanindu Dananjaya,AR,26,R,SPIN,1,0,1,0.391,0,1,0,0
1340,Roston Gayle,BAT,27,L,,0,0,0,0.296,0,0,0,0
1341,Zak Bethell,BAT,24,R,,0,0,0,0.371,0,0,0,0
1342,Jack Anderson,AR,30,R,PACE,0,1,0,0.532,0,1,0,0
1343,Chris Ali,BOWL,29,R,SPIN,1,0,1,0.47,1,1,0,0
1344,Mark Broad,BOWL,27,R,PACE,0,1,0,0.547,1,1,0,0
1345,Rohit Mukesh,WK,23,L,,0,0,0,0.307,0,0,0,0
1346,Rehan Bethell,BOWL,26,L,SPIN,1,0,1,0.42,0,0,0,0
1347,Adam Agar,BOWL,28,L,SPIN,1,0,0,0.382,1,0,0,0
1348,Jacob O'Rourke,BAT,27,L,,0,0,0,0.398,0,0,0,0
1349,Marco Coetzee,BOWL,24,R,SPIN,1,0,0,0.378,0,0,0,0
1350,Abrar Zaman,BAT,30,L,,0,0,0,0.547,0,0,0,0
1351,Dhananjaya Mathews,AR,22,R,PACE,0,1,0,0.49,0,0,0,0
1352,Kavem Hosein,AR,28,R,PACE,0,1,0,0.435,0,0,1,1
1353,Tom Bairstow,BAT,20,R,,0,0,0,0.27,0,0,1,1
1354,Liam Ali,BAT,27,R,,0,0,1,0.361,0,0,0,0
1355,Chris Wood,AR,34,L,PACE,0,1,0,0.718,0,0,1,0
1356,Mark Root,BAT,35,R,,0,0,1,0.362,0,0,0,0
1357,Sanju Kohli,BOWL,32,L,PACE,0,1,0,0.669,0,1,0,0
1358,Ben Roy,BOWL,33,R,SPIN,1,0,1,0.641,0,1,0,0
1359,Tim Khawaja,BOWL,19,R,SPIN,1,0,0,0.272,1,0,0,0
1360,Ross Wagner,BAT,25,L,,0,0,1,0.478,0,0,1,0
1361,Tony Ngidi,BOWL,31,R,PACE,0,1,0,0.653,1,1,0,0
1362,Zafar Hassan,BAT,34,R,,0,0,0,0.464,0,0,0,0
1363,Dhananjaya Vandersay,BOWL,30,R,SPIN,1,0,0,0.444,0,0,0,0
1364,Dwayne Joseph,BAT,35,L,,0,0,0,0.521,0,0,0,0
1365,Matt Curran,BOWL,23,L,PACE,0,1,1,0.344,0,0,0,0
1366,Chris Woakes,BOWL,21,R,PACE,0,1,1,0.458,1,1,0,0
1367,Dom Buttler,BAT,19,R,,0,0,1,0.4,0,0,0,0
1368,Craig Archer,BAT,30,R,,0,0,0,0.494,0,0,1,0
1369,Rohit Bumrah,BAT,31,R,,0,0,1,0.523,0,0,0,0
1370,Joe Salt,BAT,23,R,,0,0,0,0.35,0,0,1,1
1371,Pat Inglis,BAT,34,R,,0,0,0,0.555,0,0,0,0
1372,Doug Ravindra,WK,33,R,,0,0,0,0.615,0,0,1,1
1373,Temba Jansen,BOWL,25,R,PACE,0,1,0,0.312,0,0,0,0
1374,Mohammad Ayub,AR,23,R,SPIN,1,0,0,0.237,1,1,0,0
1375,Akila Karunaratne,WK,33,R,,0,0,0,0.431,0,0,0,0
1376,Fabian Mayers,BAT,32,R,,0,0,0,0.607,0,0,1,0
1377,Jack Pope,BOWL,21,L,PACE,0,1,0,0.402,1,1,0,0
1378,Jack Salt,AR,23,R,SPIN,1,0,0,0.374,1,1,1,1
1379,Rehan Potts,BOWL,28,L,SPIN,1,0,0,0.453,1,0,0,0
1380,Craig Curran,BOWL,28,R,PACE,0,1,0,0.513,1,0,0,0
1381,Rohit Kishan,BOWL,21,R,PACE,0,1,1,0.412,1,1,0,0
1382,Chris Buttler,BAT,37,R,,0,0,1,0.703,0,0,1,0
1383,Travis Short,BOWL,26,R,PACE,0,1,0,0.618,0,0,0,0
1384,Mark Tickner,WK,26,R,,0,0,0,0.358,0,0,1,0
1385,Temba Shamsi,WK,19,L,,0,0,0,0.148,0,0,0,0
1386,Haris Abbasi,BAT,36,L,,0,0,0,0.609,0,0,1,1
1387,Pathum Asalanka,BOWL,22,R,SPIN,1,0,0,0.448,1,1,0,0
1388,Kieron Bravo,BAT,38,R,,0,0,0,0.671,0,0,0,0
1389,Brydon Roy,AR,28,L,PACE,0,1,0,0.367,0,0,0,0
1390,Jack Sibley,BAT,36,R,,0,0,0,0.549,0,0,0,0
1391,Harry Archer,AR,21,R,PACE,0,1,1,0.306,0,0,0,0
1392,Jason Buttler,AR,21,L,PACE,0,1,0,0.456,0,0,0,0
